CSZ4536,2018/09/30,21:20,24:25
CSZ4536,2018/09/29,21:32,24:16
CSZ4536,2018/09/28,21:16,23:59
CSZ4536,2018/09/27,21:18,24:02
CSZ4536,2018/09/26,22:21,24:51
CSZ4536,2018/09/25,21:19,24:07
CSZ4536,2018/09/24,21:36,24:14
CSZ4536,2018/09/23,22:08,24:53
CSZ4536,2018/09/22,21:39,24:22
CSZ4536,2018/09/21,21:42,24:13
CSZ4536,2018/09/20,23:42,26:15
CSZ4536,2018/09/19,22:40,25:11
CSZ4536,2018/09/18,21:21,23:54
CSZ4536,2018/09/17,21:33,24:09
CSZ4536,2018/09/16,23:14,25:42
CSZ4536,2018/09/15,21:18,23:54
CSZ4536,2018/09/14,21:17,23:49
CSZ4536,2018/09/13,21:22,23:55
CSZ4536,2018/09/12,21:24,24:01
CSZ4536,2018/09/11,21:20,23:58
CSZ4536,2018/09/10,21:42,24:19
CSZ4536,2018/09/09,21:45,24:27
CSZ4536,2018/09/08,21:15,23:50
CSZ4536,2018/09/07,21:30,24:06
CSZ4536,2018/09/06,21:24,24:02
CSZ4536,2018/09/04,21:22,23:56
CSZ4536,2018/09/03,22:52,25:23
CSZ4536,2018/09/02,22:35,25:27
CSZ4536,2018/08/31,21:30,24:03
CSZ4536,2018/08/30,21:34,23:57
CSZ4536,2018/08/29,21:37,24:08
CSZ4536,2018/08/28,21:42,24:06
CSZ4536,2018/08/27,21:24,23:59
CSZ4536,2018/08/26,21:36,23:59
CSZ4536,2018/08/25,21:42,24:10
CSZ4536,2018/08/24,21:30,24:00
CSZ4536,2018/08/23,21:21,23:54
CSZ4536,2018/08/22,21:31,23:51
CSZ4536,2018/08/21,21:23,27:56
CSZ4536,2018/08/20,22:10,24:40
CSZ4536,2018/08/19,21:38,24:12
CSZ4536,2018/08/18,21:43,24:19
CSZ4536,2018/08/18,02:45,05:13
CSZ4536,2018/08/15,21:45,24:16
CSZ4536,2018/08/14,21:28,24:03
CSZ4536,2018/08/13,21:28,23:59
CSZ4536,2018/08/13,12:56,03:49
CSZ4536,2018/08/11,21:40,24:02
CSZ4536,2018/08/10,22:22,24:52
CSZ4536,2018/08/09,21:26,23:59
CSZ4536,2018/08/08,21:21,23:52
CSZ4536,2018/08/07,23:45,26:07
